0, 0.00000000
1, 0.00000572
2, 0.00000668
3, 0.00000787
4, 0.00000858
5, 0.00000954
6, 0.00001025
7, 0.00001097
8, 0.00001216
9, 0.00001287
10, 0.00001383
11, 0.00001454
12, 0.00001550
13, 0.00001645
14, 0.00001717
15, 0.00001788
16, 0.00001907
17, 0.00002003
18, 0.00002074
19, 0.00002146
20, 0.00002265
21, 0.00002337
22, 0.00002408
23, 0.00002527
24, 0.00002599
25, 0.00002694
26, 0.00002766
27, 0.00002885
28, 0.00002956
29, 0.00003028
30, 0.00003099
31, 0.00003219
32, 0.00003290
33, 0.00003362
34, 0.00003457
35, 0.00003529
36, 0.00003648
37, 0.00003743
38, 0.00003815
39, 0.00003910
40, 0.00004005
41, 0.00004077
42, 0.00004148
43, 0.00004268
44, 0.00004339
45, 0.00004411
46, 0.00004506
47, 0.00004625
48, 0.00004721
49, 0.00004792
50, 0.00004864
51, 0.00004983
52, 0.00005054
53, 0.00005126
54, 0.00005221
55, 0.00005317
56, 0.00005388
57, 0.00005484
58, 0.00005555
59, 0.00005746
60, 0.00005817
61, 0.00005913
62, 0.00006008
63, 0.00006080
64, 0.00006175
65, 0.00006247
66, 0.00006342
67, 0.00006437
68, 0.00006509
69, 0.00006580
70, 0.00006700
71, 0.00006771
72, 0.00006843
73, 0.00006962
74, 0.00007057
75, 0.00007153
76, 0.00007224
77, 0.00007319
78, 0.00007415
79, 0.00007486
80, 0.00007582
81, 0.00007653
82, 0.00007772
83, 0.00007844
84, 0.00007915
85, 0.00008011
86, 0.00008106
87, 0.00008178
88, 0.00008273
89, 0.00008440
90, 0.00008512
91, 0.00008583
92, 0.00008655
93, 0.00008774
94, 0.00008845
95, 0.00008917
96, 0.00009012
97, 0.00009084
98, 0.00009179
99, 0.00009274
100, 0.00009346
101, 0.00009418
102, 0.00009513
103, 0.00009608
104, 0.00009680
105, 0.00009751
106, 0.00009871
107, 0.00009966
108, 0.00010037
109, 0.00010109
110, 0.00010228
111, 0.00010300
112, 0.00010371
113, 0.00010443
114, 0.00010562
115, 0.00010633
116, 0.00010705
117, 0.00010800
118, 0.00010896
119, 0.00010967
120, 0.00011063
121, 0.00011134
122, 0.00011230
123, 0.00011301
124, 0.00011396
125, 0.00011468
126, 0.00011563
127, 0.00011659
128, 0.00011730
129, 0.00011826
130, 0.00011921
131, 0.00011992
132, 0.00012064
133, 0.00012159
134, 0.00012255
135, 0.00012326
136, 0.00012422
137, 0.00012493
138, 0.00012589
139, 0.00012684
140, 0.00012755
141, 0.00012827
142, 0.00012898
143, 0.00013018
144, 0.00013089
145, 0.00013161
146, 0.00013256
147, 0.00013351
148, 0.00013423
149, 0.00013518
150, 0.00013590
151, 0.00013709
152, 0.00013781
153, 0.00013852
154, 0.00013924
155, 0.00014043
156, 0.00014114
157, 0.00014186
158, 0.00014281
159, 0.00014377
160, 0.00014448
161, 0.00014544
162, 0.00014615
163, 0.00014710
164, 0.00014806
165, 0.00014877
166, 0.00014949
167, 0.00015068
168, 0.00015140
169, 0.00015211
170, 0.00015306
171, 0.00015402
172, 0.00015473
173, 0.00015545
174, 0.00015640
175, 0.00015736
176, 0.00015831
177, 0.00015903
178, 0.00015974
179, 0.00016069
180, 0.00016165
181, 0.00016236
182, 0.00016308
183, 0.00016427
184, 0.00016499
185, 0.00016570
186, 0.00016665
187, 0.00016761
188, 0.00016832
189, 0.00016928
190, 0.00016999
191, 0.00017071
192, 0.00017190
193, 0.00017262
194, 0.00017333
195, 0.00017452
196, 0.00017524
197, 0.00017595
198, 0.00017667
199, 0.00017762
200, 0.00017858
201, 0.00017929
202, 0.00018024
203, 0.00018144
204, 0.00018215
205, 0.00018287
206, 0.00018382
207, 0.00018454
208, 0.00018549
209, 0.00018644
210, 0.00018716
211, 0.00018787
212, 0.00018907
213, 0.00018978
214, 0.00019050
215, 0.00019145
216, 0.00019240
217, 0.00019312
218, 0.00019407
219, 0.00019479
