0, 0.00000000
1, 0.00000453
2, 0.00000596
3, 0.00000668
4, 0.00000739
5, 0.00000834
6, 0.00000954
7, 0.00001025
8, 0.00001097
9, 0.00001192
10, 0.00001287
11, 0.00001359
12, 0.00001454
13, 0.00001526
14, 0.00001621
15, 0.00001717
16, 0.00001788
17, 0.00001884
18, 0.00001979
19, 0.00002050
20, 0.00002122
21, 0.00002217
22, 0.00002313
23, 0.00002384
24, 0.00002456
25, 0.00002551
26, 0.00002646
27, 0.00002742
28, 0.00002813
29, 0.00002885
30, 0.00003004
31, 0.00003076
32, 0.00003147
33, 0.00003242
34, 0.00003338
35, 0.00003409
36, 0.00003505
37, 0.00003600
38, 0.00003695
39, 0.00003767
40, 0.00003839
41, 0.00003934
42, 0.00004029
43, 0.00004101
44, 0.00004172
45, 0.00004268
46, 0.00004363
47, 0.00004482
48, 0.00004554
49, 0.00004649
50, 0.00004745
51, 0.00004816
52, 0.00004888
53, 0.00004983
54, 0.00005078
55, 0.00005150
56, 0.00005245
57, 0.00005317
58, 0.00005412
59, 0.00005555
60, 0.00005627
61, 0.00005746
62, 0.00005817
63, 0.00005889
64, 0.00005984
65, 0.00006056
66, 0.00006151
67, 0.00006223
68, 0.00006318
69, 0.00006390
70, 0.00006485
71, 0.00006557
72, 0.00006652
73, 0.00006747
74, 0.00006866
75, 0.00006938
76, 0.00007010
77, 0.00007105
78, 0.00007200
79, 0.00007272
80, 0.00007367
81, 0.00007439
82, 0.00007534
83, 0.00007629
84, 0.00007701
85, 0.00007772
86, 0.00007868
87, 0.00007963
88, 0.00008035
89, 0.00008202
90, 0.00008273
91, 0.00008368
92, 0.00008440
93, 0.00008535
94, 0.00008631
95, 0.00008702
96, 0.00008774
97, 0.00008893
98, 0.00008965
99, 0.00009036
100, 0.00009131
101, 0.00009227
102, 0.00009298
103, 0.00009394
104, 0.00009465
105, 0.00009537
106, 0.00009656
107, 0.00009751
108, 0.00009823
109, 0.00009918
110, 0.00010014
111, 0.00010085
112, 0.00010157
113, 0.00010228
114, 0.00010347
115, 0.00010419
116, 0.00010490
117, 0.00010610
118, 0.00010681
119, 0.00010753
120, 0.00010824
121, 0.00010920
122, 0.00011015
123, 0.00011086
124, 0.00011182
125, 0.00011253
126, 0.00011349
127, 0.00011444
128, 0.00011516
129, 0.00011587
130, 0.00011706
131, 0.00011778
132, 0.00011849
133, 0.00011921
134, 0.00012040
135, 0.00012112
136, 0.00012183
137, 0.00012279
138, 0.00012374
139, 0.00012445
140, 0.00012517
141, 0.00012612
142, 0.00012708
143, 0.00012779
144, 0.00012851
145, 0.00012946
146, 0.00013041
147, 0.00013113
148, 0.00013208
149, 0.00013280
150, 0.00013351
151, 0.00013471
152, 0.00013542
153, 0.00013614
154, 0.00013685
155, 0.00013804
156, 0.00013876
157, 0.00013947
158, 0.00014019
159, 0.00014138
160, 0.00014210
161, 0.00014281
162, 0.00014377
163, 0.00014472
164, 0.00014544
165, 0.00014615
166, 0.00014710
167, 0.00014806
168, 0.00014877
169, 0.00014973
170, 0.00015044
171, 0.00015140
172, 0.00015211
173, 0.00015306
174, 0.00015378
175, 0.00015473
176, 0.00015569
177, 0.00015640
178, 0.00015712
179, 0.00015783
180, 0.00015903
181, 0.00015974
182, 0.00016046
183, 0.00016165
184, 0.00016236
185, 0.00016308
186, 0.00016379
187, 0.00016475
188, 0.00016570
189, 0.00016642
190, 0.00016713
191, 0.00016809
192, 0.00016904
193, 0.00016975
194, 0.00017047
195, 0.00017142
196, 0.00017238
197, 0.00017309
198, 0.00017405
199, 0.00017476
200, 0.00017571
201, 0.00017643
202, 0.00017738
203, 0.00017834
204, 0.00017929
205, 0.00018001
206, 0.00018072
207, 0.00018167
208, 0.00018263
209, 0.00018334
210, 0.00018406
211, 0.00018501
212, 0.00018597
213, 0.00018668
214, 0.00018764
215, 0.00018835
216, 0.00018954
217, 0.00019026
218, 0.00019097
219, 0.00019193
220, 0.00019288
221, 0.00019360
222, 0.00019431
223, 0.00019526
224, 0.00019598
225, 0.00019717
226, 0.00019789
227, 0.00019860
228, 0.00019979
229, 0.00020051
230, 0.00020123
231, 0.00020218
232, 0.00020289
233, 0.00020385
234, 0.00020552
235, 0.00020623
236, 0.00020719
237, 0.00020790
238, 0.00020885
239, 0.00020957
240, 0.00021052
241, 0.00021148
242, 0.00021219
243, 0.00021291
244, 0.00021386
245, 0.00021482
246, 0.00021553
247, 0.00021625
248, 0.00021720
249, 0.00021815
250, 0.00021887
251, 0.00021958
252, 0.00022078
253, 0.00022149
254, 0.00022221
255, 0.00022292
256, 0.00022411
257, 0.00022483
258, 0.00022578
259, 0.00022650
260, 0.00022769
261, 0.00022840
262, 0.00022936
263, 0.00023007
264, 0.00023127
265, 0.00023198
266, 0.00023270
267, 0.00023365
268, 0.00023460
269, 0.00023556
270, 0.00023627
271, 0.00023723
272, 0.00023818
273, 0.00023890
274, 0.00023985
275, 0.00024056
276, 0.00024152
277, 0.00024247
278, 0.00024319
279, 0.00024390
280, 0.00024509
281, 0.00024581
282, 0.00024652
283, 0.00024748
284, 0.00024843
285, 0.00024939
286, 0.00025010
287, 0.00025082
288, 0.00025201
289, 0.00025272
290, 0.00025344
291, 0.00025439
292, 0.00025535
293, 0.00025606
294, 0.00025702
295, 0.00025773
296, 0.00025845
297, 0.00025964
298, 0.00026035
299, 0.00026107
300, 0.00026202
301, 0.00026298
302, 0.00026369
303, 0.00026464
304, 0.00026536
305, 0.00026631
306, 0.00026727
307, 0.00026798
308, 0.00026870
309, 0.00026989
310, 0.00027061
311, 0.00027156
312, 0.00027227
313, 0.00027323
314, 0.00027418
315, 0.00027490
316, 0.00027585
317, 0.00027680
318, 0.00027752
319, 0.00027847
320, 0.00027919
